state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid,Cluster
3,1317,651,1225,5,5,10,7,9,16,51,10,966,2
4,1749,1084,1673,12,28,40,12,29,41,223,11,951,0
5,2002,659,1884,10,25,35,3,34,37,166,16,1113,2
6,3277,539,3167,18,34,52,7,34,41,179,22,1968,2
7,503,156,484,5,1,6,14,4,18,21,10,293,1
12,1587,475,1526,1,7,8,3,20,23,92,4,966,2
13,3963,572,3865,2,27,29,2,31,33,302,16,1628,2
1,2664,1259,2518,5,6,11,10,12,22,76,33,1824,0
2,2495,368,2325,34,26,60,7,24,31,157,44,1439,1
3,1317,651,1225,7,9,16,4,7,11,53,13,904,2
4,1749,1084,1673,14,35,49,9,32,41,224,9,890,0
5,2002,659,1884,9,18,27,3,34,37,159,21,1093,2
6,3277,539,3167,16,28,44,3,28,31,183,28,1844,2
1,2664,1259,2518,15,16,31,12,11,23,79,33,1874,0
2,2495,368,2325,24,28,52,15,11,26,166,34,1589,1
3,1317,651,1225,8,5,13,7,6,13,52,16,961,2
4,1749,1084,1673,12,31,43,10,23,33,232,13,863,0
5,2002,659,1884,2,17,19,1,22,23,140,20,1073,2
6,3277,539,3167,8,26,34,7,27,34,188,22,1840,2
13,3963,572,3865,29,36,65,3,25,28,316,29,1420,2
1,2664,1259,2518,13,21,34,15,14,29,80,16,1869,0
2,2495,368,2325,38,13,51,17,32,49,138,50,1646,1
3,1317,651,1225,7,7,14,9,6,15,53,17,931,2
5,2002,659,1884,2,12,14,1,21,22,132,19,1170,2
6,3277,543,3167,8,25,33,5,23,28,187,21,1222,2
1,2664,1259,2518,7,13,20,13,13,26,74,20,1840,0
2,2507,325,2349,36,21,57,18,30,48,128,48,1628,1
3,1317,651,1225,4,7,11,7,7,14,57,14,958,2
4,1749,1084,1673,15,27,42,9,32,41,176,13,877,0
6,3277,543,3167,15,20,35,4,36,40,170,35,1863,2
10,3569,756,3415,45,7,52,21,12,33,36,47,1753,2
1,2664,1259,2518,9,4,13,16,4,20,73,27,1858,0
2,2669,325,2511,34,34,68,14,24,38,136,49,1609,1
4,1749,1084,1673,9,18,27,14,32,46,163,6,944,0
5,2002,659,1884,2,17,19,6,21,27,106,13,1165,2
6,3277,543,3177,8,9,17,2,23,25,160,33,1221,2
1,2664,1259,2518,11,13,24,9,4,13,78,20,1862,0
2,2669,325,2511,30,28,58,23,17,40,139,34,1527,1
3,1315,651,1223,1,4,5,2,14,16,44,11,967,2
4,1749,1084,1673,12,33,45,4,20,24,166,13,950,0
5,2002,659,1884,5,17,22,6,25,31,103,8,1151,2
6,3277,543,3177,15,12,27,7,39,46,143,32,1209,2
13,3963,572,3872,3,24,27,1,14,15,101,48,690,2
1,2664,1259,2518,9,17,26,11,9,20,83,17,1770,0
2,2669,325,2511,23,24,47,18,22,40,138,28,1396,1
3,1315,651,1223,13,5,18,12,10,22,57,18,949,2
4,1749,1084,1673,18,80,98,12,41,53,204,22,958,0
5,2002,659,1884,3,20,23,2,19,21,110,8,1114,2
6,3277,526,3177,17,13,30,7,27,34,135,33,1908,2
2,2669,325,2511,27,26,53,8,21,29,139,39,1379,1
3,1315,651,1223,4,8,12,8,3,11,44,13,886,2
5,2002,659,1884,1,23,24,4,14,18,113,8,1094,2
6,3277,526,3177,5,21,26,6,22,28,132,30,1875,2
13,3963,572,3872,2,68,70,1,35,36,303,46,1459,2
1,2664,1259,2518,5,10,15,8,8,16,80,22,1912,0
2,2669,325,2511,23,40,63,9,22,31,151,25,1478,1
4,1749,1084,1673,14,23,37,10,37,47,193,12,910,0
6,3277,526,3177,9,26,35,3,18,21,149,33,1786,2
1,2664,1259,2518,7,23,30,4,12,16,86,5,1913,0
2,2669,325,2511,27,27,54,13,29,42,146,32,1573,1
4,1749,1084,1673,14,25,39,11,27,38,189,14,933,0
5,2002,659,1884,1,14,15,1,11,12,123,5,1116,2
6,3277,526,3177,9,12,21,4,15,19,153,24,1180,2
10,3569,756,3415,34,1,35,32,6,38,33,47,2027,2
13,3963,549,3872,1,69,70,5,51,56,243,34,1497,2
1,2664,1259,2518,15,12,27,8,7,15,90,26,1924,0
2,2669,325,2511,37,36,73,11,36,47,147,44,1558,1
3,1315,651,1223,13,4,17,4,10,14,37,14,959,2
4,1749,1084,1673,20,55,75,9,46,55,194,15,947,0
6,3277,526,3175,15,14,29,10,32,42,137,25,1906,2
1,2664,1259,2518,14,18,32,13,9,22,91,10,1859,0
2,2669,325,2511,24,21,45,22,29,51,136,28,1548,1
4,1749,1084,1673,16,44,60,16,15,31,220,14,929,0
5,2002,659,1884,6,17,23,1,17,18,114,13,1145,2
6,3277,526,3175,12,10,22,10,10,20,135,19,1713,2
1,2664,1259,2518,11,23,34,8,12,20,99,13,1926,0
2,2669,325,2511,16,38,54,7,37,44,132,31,1520,1
3,1315,651,1223,5,13,18,6,5,11,51,14,923,2
4,1749,1084,1673,15,53,68,17,21,38,236,16,942,0
5,2002,659,1884,10,24,34,2,16,18,127,20,1132,2
6,3277,526,3175,7,20,27,3,29,32,128,12,1289,2
13,3963,549,3872,4,63,67,3,35,38,235,37,1651,2
1,2664,1259,2518,14,21,35,7,15,22,98,18,1753,0
2,2669,325,2511,15,32,47,12,32,44,133,27,1387,1
3,1315,651,1223,4,8,12,4,10,14,50,10,920,2
5,2002,659,1884,2,21,23,8,31,39,116,12,1099,2
6,3277,473,3175,23,17,40,2,27,29,112,27,1271,2
8,1978,482,1901,2,16,18,1,10,11,74,5,1139,2
13,3963,549,3872,5,57,62,3,31,34,248,34,1537,2
1,2664,1259,2518,9,18,27,12,13,25,103,18,1731,0
2,2669,312,2511,25,33,58,20,11,31,149,39,1379,1
3,1315,651,1223,3,4,7,8,7,15,52,9,860,2
5,2002,659,1884,4,15,19,1,23,24,109,11,1030,2
6,3277,473,3175,11,20,31,8,22,30,117,27,1210,2
13,3963,549,3872,3,53,56,4,47,51,227,32,1446,2
1,2664,1259,2518,15,17,32,11,6,17,111,11,1721,0
2,2669,312,2511,29,30,59,15,23,38,151,40,1463,1
4,1749,1084,1673,15,41,56,15,31,46,246,10,834,0
5,2002,659,1884,2,22,24,1,10,11,95,13,994,2
8,1978,482,1901,3,17,20,2,10,12,91,6,1078,2
13,3963,549,3872,1,47,48,5,8,13,226,18,1387,2
1,2664,1259,2518,10,23,33,10,20,30,110,4,1698,0
2,2669,312,2511,38,23,61,15,35,50,137,41,1505,1
3,1315,651,1223,13,11,24,4,4,8,56,22,841,2
4,1749,1084,1652,14,24,38,12,42,54,239,9,953,0
5,2002,659,1884,3,12,15,4,11,15,125,9,1023,2
6,3277,473,3175,24,15,39,16,9,25,134,30,1810,2
8,1978,482,1901,2,14,16,1,14,15,86,7,1089,2
13,3963,549,3872,3,41,44,3,32,35,228,19,1380,2
1,2664,1259,2518,16,13,29,3,7,10,113,20,1622,0
2,2669,312,2511,14,31,45,14,27,41,145,29,1477,1
3,1315,651,1223,8,6,14,13,20,33,46,17,806,2
4,1749,1084,1652,20,52,72,6,34,40,256,20,794,0
5,2002,659,1884,9,24,33,2,23,25,124,18,986,2
6,3277,473,3175,10,23,33,3,17,20,150,39,1800,2
7,503,86,484,9,5,14,9,2,11,25,14,241,1
10,3569,756,3415,56,6,62,24,5,29,31,39,1749,2
13,3963,549,3872,1,47,48,2,35,37,237,18,1266,2
1,2664,1259,2518,10,24,34,14,16,30,120,17,1634,0
2,2669,312,2511,13,27,40,8,10,18,161,33,1432,1
3,1315,651,1223,13,14,27,9,8,17,51,20,844,2
4,1749,1084,1652,12,26,38,17,40,57,242,18,812,0
1,2664,1259,2518,10,18,28,12,9,21,126,14,1709,0
2,2669,312,2511,44,32,76,7,35,42,155,57,1418,1
6,3277,473,3175,29,26,55,7,12,19,192,43,1826,2
13,3963,532,3872,1,24,25,4,25,29,197,16,1428,2
1,2664,1259,2518,9,26,35,5,23,28,129,12,1671,0
2,2669,312,2511,12,31,43,18,28,46,160,29,1373,1
3,1315,651,1223,2,20,22,11,13,24,72,13,876,2
4,1749,1084,1652,16,51,67,16,24,40,260,20,977,0
5,2002,659,1884,1,36,37,2,18,20,155,14,1065,2
6,3277,473,3175,25,28,53,11,30,41,194,36,1851,2
8,1978,482,1901,2,22,24,2,18,20,116,4,1072,2
12,1593,401,1532,4,20,24,1,16,17,72,3,903,1
14,609,56,585,23,10,33,19,3,22,16,6,268,1
1,2664,1259,2518,8,33,41,7,12,19,136,16,1734,0
2,2669,312,2511,19,32,51,17,30,47,156,32,1393,1
3,1315,651,1223,7,10,17,6,12,18,67,21,830,2
4,1749,1084,1652,21,69,90,9,40,49,284,29,933,0
5,2002,659,1884,3,38,41,10,28,38,164,9,1051,2
8,1978,482,1901,1,32,33,1,18,19,124,4,1046,2
12,1593,401,1532,1,17,18,1,7,8,82,3,920,1
1,2664,1259,2518,8,24,32,7,7,14,144,12,1815,0
2,2669,312,2511,29,44,73,10,27,37,168,47,1473,1
3,1315,651,1223,6,16,22,8,6,14,69,21,821,2
6,3277,473,3175,9,31,40,16,19,35,217,53,1803,2
7,503,86,484,2,11,13,5,3,8,44,9,239,1
12,1593,401,1532,2,14,16,1,13,14,84,4,1030,1
13,3963,532,3872,4,41,45,2,37,39,199,13,1377,2
14,609,56,585,21,7,28,16,6,22,19,22,243,1
1,2664,1259,2518,17,42,59,5,17,22,160,16,1874,0
2,2669,325,2511,35,48,83,21,30,51,183,48,1657,1
3,1315,651,1223,18,16,34,11,18,29,69,26,859,2
4,1749,1084,1652,22,28,50,9,44,53,256,24,989,0
5,1992,659,1874,11,38,49,3,29,32,193,15,1079,2
6,3277,473,3175,30,39,69,16,32,48,225,44,1842,2
12,1593,401,1532,2,22,24,3,13,16,91,3,1084,1
13,3963,532,3872,3,36,39,2,28,30,206,15,1443,2
14,609,56,585,16,5,21,21,3,24,18,16,251,1
1,2664,1259,2518,18,50,68,17,25,42,161,24,1844,0
3,1315,651,1223,17,21,38,15,16,31,79,28,876,2
5,1992,659,1874,6,43,49,4,16,20,213,19,1093,2
7,503,86,484,7,16,23,5,7,12,48,13,246,1
8,1978,482,1901,7,57,64,4,22,26,155,13,1129,2
12,1593,401,1532,3,16,19,2,12,14,96,3,1129,1
13,3963,532,3872,1,54,55,2,33,35,230,16,1499,2
14,609,56,585,22,9,31,17,7,24,18,21,258,1
1,2664,1259,2518,11,43,54,9,31,40,170,35,1884,0
3,1315,651,1223,12,17,29,8,13,21,83,25,882,2
4,1749,1084,1652,20,55,75,10,35,45,318,36,1027,0
5,1992,655,1874,3,40,43,6,48,54,209,15,1088,2
7,503,86,484,6,12,18,3,8,11,44,15,253,1
8,1978,482,1901,3,35,38,8,26,34,165,8,1104,2
13,3963,538,3872,5,49,54,2,25,27,258,53,1514,2
14,609,56,585,18,8,26,17,6,23,19,19,277,1
1,2664,1259,2518,6,55,61,11,31,42,184,30,1806,0
3,1315,651,1223,18,20,38,18,19,37,80,31,897,2
5,1992,655,1874,9,67,76,1,42,43,232,22,1082,2
7,503,86,484,7,17,24,9,5,14,55,13,252,1
8,1978,482,1901,6,58,64,5,25,30,197,9,1107,2
13,3963,545,3872,1,86,87,5,48,53,286,58,1514,2
14,609,56,585,20,7,27,15,5,20,21,24,272,1
1,2664,1259,2518,7,60,67,5,20,25,192,32,1699,0
3,1315,651,1223,9,39,48,22,10,32,105,28,884,2
7,503,86,484,6,9,15,7,9,16,52,14,255,1
8,1952,512,1872,10,61,71,3,32,35,227,14,1070,2
14,609,56,585,18,6,24,25,9,34,18,17,276,1
1,2664,1259,2518,13,42,55,4,24,28,224,15,1637,0
3,1315,651,1223,13,16,29,22,23,45,95,38,845,2
5,1992,655,1874,10,62,72,6,50,56,247,22,1037,2
7,503,86,484,10,18,28,2,12,14,54,22,232,1
8,1952,512,1872,6,41,47,6,37,43,248,14,1148,2
14,609,56,585,22,8,30,17,10,27,15,22,229,1
1,2664,1259,2518,18,49,67,27,28,55,266,38,1395,0
2,2684,362,2526,15,67,82,8,32,40,284,36,1556,1
3,1315,651,1223,10,18,28,22,20,42,99,46,834,2
5,1992,655,1874,18,55,73,5,39,44,267,21,978,2
8,1952,512,1872,5,63,68,4,40,44,261,15,1070,2
1,2664,1259,2518,16,67,83,10,28,38,241,43,1720,0
3,1315,651,1223,25,26,51,26,18,44,100,53,904,2
7,503,86,484,2,11,13,2,7,9,53,18,232,1
8,2002,562,1922,9,49,58,3,44,47,255,21,1128,2
3,1315,651,1223,10,34,44,22,27,49,149,28,886,2
4,1749,1084,1652,18,76,94,8,48,56,295,29,869,0
7,503,111,484,11,14,25,4,8,12,54,24,247,1
8,2057,560,1979,3,70,73,10,42,52,265,14,1090,2
14,609,71,585,28,15,43,17,12,29,38,29,250,1
3,1315,651,1223,11,39,50,20,21,41,159,26,954,2
7,503,111,484,10,17,27,7,3,10,62,27,238,1
8,2057,597,1976,4,73,77,7,49,56,255,11,1166,2
14,609,73,585,18,10,28,19,11,30,36,27,259,1
8,2094,634,2013,8,76,84,5,46,51,256,14,1167,2
14,609,73,585,30,20,50,28,20,48,33,29,254,1
14,609,73,585,16,10,26,21,14,35,27,21,264,1
3,1315,651,1223,11,30,41,7,29,36,138,25,888,2
8,2057,597,1976,8,81,89,7,46,53,277,21,1116,2
14,609,73,585,35,19,54,19,11,30,31,36,241,1
3,1315,651,1223,3,31,34,11,37,48,143,19,898,2
14,609,73,585,21,15,36,26,8,34,33,27,232,1
3,1315,651,1223,5,24,29,10,26,36,139,14,897,2
7,503,111,484,7,27,34,9,11,20,104,17,219,1
8,2057,560,1976,6,81,87,4,49,53,280,19,1105,2
14,609,73,585,16,17,33,22,6,28,38,20,251,1
3,1315,651,1223,13,31,44,1,38,39,135,23,860,2
12,1593,421,1532,1,56,57,4,45,49,222,4,1030,2
14,609,73,585,12,21,33,11,19,30,35,19,246,1
3,1315,651,1223,4,32,36,11,42,53,124,16,874,2
7,503,165,484,13,29,42,12,15,27,113,21,232,1
14,609,73,585,17,18,35,13,12,25,35,21,249,1
3,1315,651,1223,11,56,67,5,43,48,164,26,834,2
7,503,165,484,4,35,39,2,21,23,116,19,222,1
14,609,73,585,20,23,43,20,5,25,42,21,240,1
3,1315,651,1223,7,41,48,10,36,46,177,20,886,2
7,503,165,484,8,17,25,5,18,23,104,20,221,1
14,609,73,585,27,27,54,21,16,37,42,26,239,1
3,1315,651,1223,7,54,61,7,34,41,171,18,768,2
14,609,73,585,14,24,38,15,9,24,47,25,234,1
3,1315,651,1223,4,44,48,2,30,32,181,22,742,2
14,609,73,585,14,19,33,17,9,26,48,21,229,1
3,1315,642,1223,7,22,29,9,43,52,179,18,771,2
14,609,73,585,10,24,34,18,14,32,49,12,237,1
3,1315,636,1223,16,53,69,11,45,56,190,19,765,2
14,609,73,585,15,23,38,12,15,27,48,15,236,1
7,503,165,484,7,33,40,7,9,16,138,12,226,1
14,609,83,585,15,28,43,13,24,37,43,13,234,1
7,503,165,484,11,33,44,2,26,28,139,22,229,1
14,609,83,585,24,37,61,19,15,34,57,16,245,1
7,503,165,484,7,31,38,8,22,30,138,23,223,1
14,609,83,585,23,26,49,13,24,37,51,26,229,1
3,1315,636,1223,11,49,60,7,35,42,214,34,721,2
14,609,83,585,15,26,41,8,16,24,51,31,235,1
3,1315,636,1223,8,58,66,8,33,41,215,31,704,2
14,609,83,585,22,32,54,19,16,35,54,34,224,1
14,609,83,585,12,28,40,17,11,28,57,29,244,1
3,1315,308,1223,5,55,60,10,47,57,198,16,778,1
7,503,165,484,7,36,43,7,18,25,145,12,219,1
14,609,83,585,17,21,38,16,28,44,52,28,231,1
3,1315,283,1223,6,45,51,4,46,50,203,14,784,1
7,503,165,484,4,11,15,4,14,18,135,12,224,1
14,609,83,585,13,22,35,8,16,24,59,34,219,1
3,1315,283,1223,8,45,53,8,41,49,203,22,693,1
7,503,165,484,9,19,28,6,14,20,130,16,241,1
3,1315,283,1223,6,48,54,11,46,57,219,20,695,1
7,503,165,484,7,16,23,10,28,38,113,13,223,1
7,503,165,484,9,24,33,5,21,26,110,15,238,1
3,1315,283,1223,8,52,60,9,39,48,213,20,728,1
3,1315,283,1223,9,33,42,9,48,57,174,19,727,1
14,609,83,585,20,22,42,17,19,36,54,15,239,1
3,1315,283,1223,7,53,60,8,38,46,176,20,743,1
7,503,165,484,9,19,28,9,25,34,98,21,228,1
14,609,83,585,26,31,57,14,31,45,47,26,223,1
3,1315,283,1223,5,29,34,7,43,50,151,13,709,1
14,609,83,585,9,27,36,11,19,30,47,22,224,1
3,1315,283,1223,11,48,59,7,17,24,176,22,687,1
7,503,165,484,7,13,20,1,13,14,94,25,221,1
3,1315,283,1223,6,27,33,12,3,15,165,27,679,1
7,503,165,484,6,13,19,10,18,28,89,20,240,1
3,1315,283,1223,13,44,57,8,33,41,165,18,728,1
7,503,165,484,6,19,25,9,29,38,80,14,227,1
3,1315,283,1223,7,38,45,9,38,47,161,15,733,1
7,503,165,484,7,20,27,9,17,26,76,10,220,1
14,609,83,585,11,16,27,18,7,25,35,21,222,1
3,1315,283,1223,4,26,30,4,32,36,153,15,757,1
7,503,165,484,3,11,14,1,16,17,69,10,219,1
14,609,83,585,18,16,34,11,13,24,35,25,249,1
3,1315,283,1223,3,22,25,6,36,42,140,12,791,1
7,503,165,484,7,7,14,4,15,19,61,12,222,1
14,609,83,585,16,28,44,12,20,32,40,26,230,1
3,1315,283,1223,6,39,45,8,27,35,150,12,736,1
1,2755,1228,2609,6,45,51,12,44,56,297,11,1548,0
3,1315,283,1223,1,17,18,7,24,31,137,6,718,1
4,1904,516,1807,8,32,40,2,55,57,199,9,738,2
1,2755,1228,2609,14,80,94,2,47,49,311,17,1608,0
3,1315,283,1223,6,21,27,4,20,24,136,8,738,1
5,1992,789,1872,6,34,40,6,49,55,222,14,921,2
7,503,165,484,5,7,12,6,5,11,58,8,226,1
8,2057,691,1969,2,66,68,2,36,38,211,3,1158,2
1,2755,1228,2609,22,67,89,3,50,53,295,32,1604,0
3,1315,283,1223,4,36,40,3,29,32,143,9,780,1
4,1904,516,1807,11,54,65,3,50,53,166,14,829,2
8,2057,691,1969,6,54,60,2,41,43,212,7,1188,2
3,1315,283,1223,1,25,26,3,37,40,128,7,758,1
4,1904,516,1807,1,44,45,6,46,52,165,7,833,2
5,1992,771,1872,5,53,58,5,47,52,209,15,1016,2
7,503,165,484,3,7,10,8,13,21,52,10,247,1
8,2057,691,1969,4,61,65,4,46,50,219,7,1212,2
14,609,83,585,16,19,35,16,11,27,52,25,227,1
3,1315,283,1223,4,16,20,2,24,26,123,7,750,1
4,1904,516,1807,3,48,51,4,20,24,164,5,845,2
5,1992,771,1872,5,35,40,2,43,45,198,18,959,2
8,2057,691,1969,3,50,53,6,50,56,207,4,1238,2
13,4468,731,4366,5,42,47,4,23,27,332,31,1971,2
2,2954,750,2796,10,39,49,10,46,56,144,20,1480,2
3,1315,283,1223,2,16,18,4,28,32,98,4,768,1
7,503,165,484,3,5,8,2,12,14,34,3,237,1
8,2057,691,1969,5,60,65,5,23,28,116,4,1237,2
1,2755,1228,2609,16,36,52,4,45,49,223,21,1483,0
2,2954,750,2796,10,33,43,12,31,43,143,17,1490,2
4,1904,516,1807,4,26,30,1,48,49,142,5,875,2
6,5320,826,5218,5,77,82,6,45,51,327,12,2738,2
8,2057,691,1969,5,22,27,1,41,42,167,8,1158,2
1,2755,1228,2609,5,30,35,6,27,33,210,19,1477,0
2,2954,750,2796,12,21,33,6,38,44,123,23,1545,2
4,1904,516,1807,6,26,32,5,28,33,129,4,841,2
5,1992,771,1872,5,27,32,6,39,45,146,22,927,2
6,5320,826,5218,2,53,55,7,31,38,299,10,2744,2
8,2057,691,1969,6,25,31,5,37,42,148,8,1194,2
13,4468,731,4366,3,44,47,9,45,54,272,57,1710,2
1,2755,1228,2609,14,34,48,9,29,38,213,20,1565,0
2,2954,750,2796,5,22,27,12,37,49,105,16,1423,2
4,1904,516,1807,7,20,27,3,21,24,127,7,803,2
5,1971,771,1851,2,25,27,2,32,34,127,16,944,2
6,5320,826,5218,5,61,66,2,48,50,301,13,2805,2
8,2057,691,1969,4,34,38,3,36,39,150,9,1194,2
13,4468,731,4366,5,52,57,14,39,53,278,11,1807,2
14,609,83,585,11,14,25,12,7,19,37,20,229,1
2,2954,750,2796,8,27,35,10,40,50,95,15,1633,2
4,1904,516,1807,5,21,26,9,32,41,111,6,799,2
5,1971,771,1851,5,22,27,2,31,33,114,16,965,2
6,5320,826,5218,7,77,84,3,53,56,275,16,2775,2
8,2057,691,1969,5,21,26,7,41,48,125,7,1214,2
13,4468,731,4366,9,60,69,3,41,44,263,50,1890,2
14,609,83,585,14,14,28,17,18,35,31,15,244,1
2,2954,750,2796,7,28,35,5,20,25,97,21,1710,2
4,1904,516,1807,7,17,24,3,34,37,89,7,837,2
5,1971,771,1851,1,28,29,6,26,32,116,11,999,2
6,5320,826,5218,6,75,81,5,47,52,278,14,2961,2
7,503,165,484,4,5,9,3,6,9,20,4,257,1
8,2057,659,1969,3,27,30,7,47,54,102,3,1248,2
13,4468,731,4366,9,35,44,4,45,49,255,47,1981,2
14,609,83,585,19,12,31,14,5,19,33,18,274,1
1,2755,1228,2609,12,33,45,8,34,42,162,14,1675,0
2,2954,750,2796,10,20,30,9,26,35,89,22,1694,2
3,1315,270,1223,1,17,18,1,12,13,83,3,834,1
4,1904,516,1807,1,16,17,6,26,32,77,3,844,2
5,1971,771,1851,2,20,22,4,31,35,107,9,985,2
6,5320,830,5218,2,76,78,4,36,40,270,16,2958,2
8,2057,659,1976,5,30,35,12,32,44,101,7,1252,2
14,609,83,585,18,13,31,9,13,22,28,20,246,1
1,2755,1228,2609,18,37,55,12,36,48,157,19,1630,0
2,2954,750,2796,12,19,31,16,19,35,90,18,1578,2
4,1904,516,1807,6,12,18,9,25,34,65,3,850,2
5,1971,771,1851,4,18,22,2,25,27,99,12,967,2
6,5320,830,5218,4,66,70,2,38,40,259,17,2989,2
7,503,165,484,4,4,8,2,6,8,26,7,257,1
8,2057,659,1976,5,26,31,4,21,25,113,8,1243,2
14,609,83,585,10,11,21,16,11,27,23,10,249,1
1,2755,1228,2609,13,31,44,8,11,19,174,18,1655,0
2,2954,750,2796,3,18,21,2,24,26,81,19,1555,2
3,1315,262,1223,2,11,13,2,13,15,71,4,790,1
4,1904,516,1807,6,23,29,3,15,18,73,4,842,2
7,503,165,484,7,10,17,3,9,12,28,10,249,1
8,2057,659,1976,3,24,27,4,26,30,105,6,1214,2
14,609,83,585,12,7,19,8,7,15,19,13,253,1
1,2755,1228,2609,11,27,38,10,21,31,166,13,1695,0
2,2954,750,2796,6,18,24,13,25,38,70,11,1653,2
4,1904,516,1807,7,14,21,6,17,23,68,3,856,2
5,1971,771,1851,3,22,25,3,14,17,99,12,928,2
6,5320,830,5218,1,66,67,6,26,32,221,12,2904,2
8,2057,659,1976,2,22,24,3,24,27,99,5,1175,2
13,4468,731,4366,12,39,51,6,28,34,204,43,1807,2
14,609,83,585,28,12,40,15,4,19,25,24,233,1
1,2755,1228,2609,11,29,40,9,31,40,151,12,1755,0
2,2954,750,2796,10,18,28,6,23,29,65,16,1733,2
3,1315,262,1223,3,18,21,2,7,9,68,6,782,1
5,1971,771,1851,2,14,16,3,33,36,81,11,956,2
6,5320,787,5218,6,60,66,3,31,34,233,16,2949,2
8,2057,659,1976,3,35,38,2,19,21,103,6,1250,2
10,4001,966,3846,27,24,51,20,36,56,202,45,1932,0
13,4468,731,4366,12,36,48,7,45,52,195,43,1852,2
14,609,83,585,22,12,34,17,10,27,25,28,225,1
1,2755,1228,2609,12,29,41,5,20,25,147,9,1783,0
2,2954,750,2796,11,18,29,15,16,31,68,12,1738,2
3,1315,262,1223,6,15,21,5,10,15,73,7,789,1
4,1904,516,1807,2,13,15,3,24,27,60,6,950,2
6,5320,777,5218,11,44,55,5,32,37,208,19,3069,2
7,503,165,484,6,5,11,5,7,12,25,10,265,1
8,2057,606,1976,2,29,31,5,25,30,97,3,1202,2
13,4468,697,4366,4,26,30,17,30,47,177,18,1071,2
14,609,83,585,14,15,29,16,12,28,27,25,238,1
1,2755,1228,2609,14,20,34,6,37,43,118,15,1789,0
2,2954,750,2796,6,15,21,7,24,31,58,11,1722,2
3,1315,262,1223,5,11,16,3,20,23,64,9,820,1
4,1904,516,1807,6,15,21,2,14,16,63,6,960,2
5,1971,771,1851,7,21,28,2,27,29,72,16,1031,2
6,5320,777,5218,1,57,58,12,26,38,199,13,3012,2
7,503,165,484,4,4,8,9,6,15,24,5,271,1
10,4001,966,3846,31,28,59,15,39,54,189,54,2084,0
13,4468,697,4366,4,25,29,2,41,43,157,11,2003,2
14,609,83,585,17,10,27,17,11,28,23,21,245,1
1,2755,1228,2609,14,23,37,7,12,19,116,16,1817,0
2,2954,750,2796,4,20,24,7,18,25,61,5,1657,2
3,1315,262,1223,2,10,12,2,10,12,61,9,847,1
4,1904,516,1807,3,15,18,4,13,17,65,4,923,2
5,1971,771,1851,5,25,30,5,28,33,53,16,1024,2
6,5320,751,5218,2,52,54,1,33,34,192,10,3039,2
7,503,98,484,9,4,13,1,6,7,22,13,254,1
13,4468,697,4366,3,28,31,1,31,32,147,9,2096,2
14,609,83,585,13,9,22,13,8,21,20,17,245,1
1,2755,1228,2609,6,21,27,8,18,26,103,7,1692,0
2,2954,750,2796,7,15,22,10,18,28,56,5,1547,2
3,1315,262,1223,4,11,15,3,19,22,53,10,839,1
4,1904,516,1807,4,10,14,3,22,25,48,4,912,2
5,1971,771,1851,3,30,33,4,17,21,58,11,1012,2
6,5320,751,5218,2,43,45,4,37,41,179,10,3043,2
13,4468,697,4366,4,34,38,5,28,33,151,32,2036,2
14,609,83,585,21,12,33,17,6,23,21,21,251,1
1,2755,1228,2609,6,15,21,6,18,24,97,18,1713,0
2,2954,750,2796,7,5,12,3,19,22,43,8,1515,2
3,1315,262,1223,1,13,14,4,11,15,52,7,795,1
5,1971,771,1851,2,12,14,3,13,16,73,11,1010,2
13,4468,697,4366,6,21,27,2,24,26,147,37,989,2
14,609,83,585,17,12,29,14,10,24,20,24,227,1
1,2755,501,2682,10,22,32,3,15,18,100,19,1759,2
2,2954,750,2796,7,9,16,4,12,16,41,11,1604,2
3,1315,262,1223,3,8,11,2,6,8,54,8,782,1
5,1971,771,1851,3,11,14,2,11,13,55,11,1035,2
6,5320,751,5218,3,34,37,9,23,32,169,6,2976,2
13,4468,656,4366,11,14,25,6,20,26,137,15,1838,2
14,609,83,585,12,5,17,14,9,23,13,21,234,1
1,2755,501,2682,5,68,73,9,19,28,94,7,1773,2
2,2954,750,2796,7,10,17,8,14,22,36,10,1646,2
5,1971,771,1851,1,7,8,1,13,14,48,11,1072,2
6,5320,751,5218,6,32,38,1,22,23,164,11,3026,2
10,4001,917,3846,35,18,53,20,24,44,162,47,1839,0
13,4468,656,4366,3,25,28,13,28,41,130,13,1924,2
14,609,83,585,19,8,27,9,3,12,14,28,239,1
1,2755,501,2682,10,11,21,8,15,23,73,9,1840,2
2,2954,750,2796,12,15,27,13,7,20,41,12,1640,2
3,1315,262,1223,2,11,13,7,15,22,51,5,793,1
4,1904,516,1807,9,12,21,1,12,13,42,8,879,2
10,4001,917,3846,20,15,35,20,27,47,149,50,2198,0
13,4468,656,4366,5,21,26,2,24,26,125,21,1881,2
1,2755,501,2682,13,10,23,15,12,27,67,20,1814,2
2,2954,750,2796,12,9,21,13,5,18,43,11,1660,2
3,1315,262,1223,1,6,7,1,15,16,45,3,781,1
4,1904,516,1807,4,14,18,4,15,19,49,5,861,2
5,1971,771,1851,1,4,5,3,14,17,30,6,1068,2
10,4001,917,3846,23,14,37,23,20,43,140,52,2254,0
